ledger_id,pattern_id,revision,role,normalized_pattern,window,dynamic_count,entry_count,workload_count,site_observations,max_sites_per_entry,module_observations,max_modules_per_entry,modes,optimized_occurrence,unoptimized_occurrence,entries,workloads,rxseq_statuses,example_module,example_start,evidence_links,semantic_review_status,opcode_effect_completeness,opcode_effects,control_flow_risk,liveness_risk,alias_risk,reference_risk,exception_risk,interrupt_risk,likely_owner,proposed_lowering,prerequisite,measured_disposition,status,selected,selection_reason
seq-3-2061524031@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2061524031,rexxcps-2.2d-nr08-63743eb90e97,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_REG(r3,r3,r1) | UNLINK_REG(r1)",3,258800,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,stem,202,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,LINKATTR1_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_CREATE | RXOP_SEM_MAY_THROW]; IMOD_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; UNLINK_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_RELEASE | RXOP_SEM_MAY_THROW],no,needs-proof,yes,no,yes,needs-proof,compiler-or-source,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-1235523718@rexxcps-2.2d-nr08-63743eb90e97,seq-3-1235523718,rexxcps-2.2d-nr08-63743eb90e97,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | IMULT_REG_REG_INT(r4,r5,c1) | IADD_REG_REG_REG(r4,r4,r1)",3,258800,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,stem,190,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,STRCHAR_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; IMULT_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; IADD_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-93697810@rexxcps-2.2d-nr08-63743eb90e97,seq-3-93697810,rexxcps-2.2d-nr08-63743eb90e97,candidate,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | BCTP_ID_REG(c1,r4)",3,258800,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,stem,210,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,UNLINK_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_RELEASE | RXOP_SEM_MAY_THROW]; ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BCTP_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_2;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],yes,needs-proof,yes,no,yes,needs-proof,compiler-or-source,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-3731719762@rexxcps-2.2d-nr08-63743eb90e97,seq-3-3731719762,rexxcps-2.2d-nr08-63743eb90e97,candidate,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4)",3,256478,2,1,62,31,8,4,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,benchmark_rexxcps_levelb_noopt,2406,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,no,needs-proof,compiler-or-rxas,peephole or emitter lowering after proof,"liveness, destination, and interrupt-equivalence proof",,unreviewed,no,
seq-3-2343746347@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2343746347,rexxcps-2.2d-nr08-63743eb90e97,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6)",3,249200,2,1,6,3,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,3632,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,no,needs-proof,compiler-or-rxas,peephole or emitter lowering after proof,"liveness, destination, and interrupt-equivalence proof",,unreviewed,no,
seq-3-3039815611@rexxcps-2.2d-nr08-63743eb90e97,seq-3-3039815611,rexxcps-2.2d-nr08-63743eb90e97,candidate,"BRT_ID_REG(c1,r1) | IGTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c2,r1)",3,246400,2,1,16,8,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,261,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,BRT_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; IGTE_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-1575400332@rexxcps-2.2d-nr08-63743eb90e97,seq-3-1575400332,rexxcps-2.2d-nr08-63743eb90e97,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r2,r5)",3,246400,2,1,16,8,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,196,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; LOAD_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ILT_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,no,needs-proof,compiler-or-rxas,peephole or emitter lowering after proof,"liveness, destination, and interrupt-equivalence proof",,unreviewed,no,
seq-3-1572175387@rexxcps-2.2d-nr08-63743eb90e97,seq-3-1572175387,rexxcps-2.2d-nr08-63743eb90e97,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | IGTE_REG_REG_REG(r1,r2,r4)",3,246400,2,1,16,8,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,257,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,IEQ_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRT_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; IGTE_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-2298346791@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2298346791,rexxcps-2.2d-nr08-63743eb90e97,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2)",3,246400,2,1,16,8,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,199,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,LOAD_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ILT_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-505676515@rexxcps-2.2d-nr08-63743eb90e97,seq-3-505676515,rexxcps-2.2d-nr08-63743eb90e97,candidate,SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2) | SETNUMFRM_INT(c3),3,230996,2,1,103,53,28,15,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,candidate,benchmark_rexxcps_levelb_noopt,0,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,SETNUMDGTS_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMFUZ_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMFRM_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE],no,no,no,no,no,high,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,yes,global-top-25;workload-top-10:bounce;workload-top-10:storage
seq-3-2040868729@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2040868729,rexxcps-2.2d-nr08-63743eb90e97,candidate,SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMCAS_INT(c2),3,230996,2,1,103,53,28,15,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,candidate,benchmark_rexxcps_levelb_noopt,2,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,SETNUMFUZ_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMFRM_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMCAS_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE],no,no,no,no,no,high,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,yes,global-top-25;workload-top-10:bounce;workload-top-10:storage
seq-3-3769039113@rexxcps-2.2d-nr08-63743eb90e97,seq-3-3769039113,rexxcps-2.2d-nr08-63743eb90e97,candidate,SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1),3,224194,2,1,95,49,24,13,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,candidate,_address,5607,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,SETNUMFRM_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMCAS_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE]; SETNUMSTD_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_OPAQUE],no,no,no,no,no,high,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,yes,global-top-25;workload-top-10:storage
seq-3-3165584557@rexxcps-2.2d-nr08-63743eb90e97,seq-3-3165584557,rexxcps-2.2d-nr08-63743eb90e97,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | INE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4)",3,188484,2,1,14,7,6,3,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,trace,15226,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,STRCHAR_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; INE_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-2950604402@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2950604402,rexxcps-2.2d-nr08-63743eb90e97,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | STRCHAR_REG_REG_REG(r4,r5,r2)",3,182000,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,4333,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ISUB_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; STRCHAR_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-215826001@rexxcps-2.2d-nr08-63743eb90e97,seq-3-215826001,rexxcps-2.2d-nr08-63743eb90e97,candidate,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r4,r2,c2)",3,182000,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,4329,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,ILTE_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ISUB_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-2814464740@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2814464740,rexxcps-2.2d-nr08-63743eb90e97,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | SCOPY_REG_REG(r5,r3)",3,177264,2,1,23,12,5,3,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,trace,5500,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,SETSTRPOS_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_12;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; SUBSTRING_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-1719832881@rexxcps-2.2d-nr08-63743eb90e97,seq-3-1719832881,rexxcps-2.2d-nr08-63743eb90e97,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r1) | BR_ID(c1)",3,177264,2,1,23,12,5,3,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,trace,5503,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,SUBSTRING_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BR_ID[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-3-2838762553@rexxcps-2.2d-nr08-63743eb90e97,seq-3-2838762553,rexxcps-2.2d-nr08-63743eb90e97,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ILTE_REG_REG_INT(r4,r1,c2)",3,173600,2,1,14,7,2,1,noopt;opt,yes,yes,rexxcps-2.2d-candidate-noopt;rexxcps-2.2d-candidate-opt,rexxcps,over_3_symbols,parseExec,390,performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt;performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt,mechanical-complete,complete,ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; LOAD_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; ILTE_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,no,needs-proof,compiler-or-rxas,peephole or emitter lowering after proof,"liveness, destination, and interrupt-equivalence proof",,unreviewed,no,
